"REF_DATE","GEO","DGUID","Fertilizer product type","Period","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016/2017","Quebec","2016A000224","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471122","4.6.1","","x","","","0"
"2016/2017","Quebec","2016A000224","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471230","4.6.2","","x","","","0"
"2016/2017","Quebec","2016A000224","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471338","4.6.3","17","","","","0"
"2016/2017","Quebec","2016A000224","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471446","4.6.4","20","","","","0"
"2016/2017","Quebec","2016A000224","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471123","4.7.1","","x","","","0"
"2016/2017","Quebec","2016A000224","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471231","4.7.2","34","","","","0"
"2016/2017","Quebec","2016A000224","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471339","4.7.3","","x","","","0"
"2016/2017","Quebec","2016A000224","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471447","4.7.4","63","","","","0"
"2016/2017","Quebec","2016A000224","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471124","4.8.1","14","","","","0"
"2016/2017","Quebec","2016A000224","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471232","4.8.2","21","","","","0"
"2016/2017","Quebec","2016A000224","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471340","4.8.3","","x","","","0"
"2016/2017","Quebec","2016A000224","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471448","4.8.4","","x","","","0"
"2016/2017","Quebec","2016A000224","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471125","4.9.1","16","","","","0"
"2016/2017","Quebec","2016A000224","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471233","4.9.2","","x","","","0"
"2016/2017","Quebec","2016A000224","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471341","4.9.3","29","","","","0"
"2016/2017","Quebec","2016A000224","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471449","4.9.4","63","","","","0"
"2016/2017","Ontario","2016A000235","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471126","5.1.1","1","","","","0"
"2016/2017","Ontario","2016A000235","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471234","5.1.2","3","","","","0"
"2016/2017","Ontario","2016A000235","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471342","5.1.3","4","","","","0"
"2016/2017","Ontario","2016A000235","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471450","5.1.4","","x","","","0"
"2016/2017","Ontario","2016A000235","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471127","5.2.1","47","","","","0"
"2016/2017","Ontario","2016A000235","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471235","5.2.2","108","","","","0"
"2016/2017","Ontario","2016A000235","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471343","5.2.3","126","","","","0"
"2016/2017","Ontario","2016A000235","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471451","5.2.4","176","","","","0"
"2016/2017","Ontario","2016A000235","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471128","5.3.1","64","","","","0"
"2016/2017","Ontario","2016A000235","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471236","5.3.2","131","","","","0"
"2016/2017","Ontario","2016A000235","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471344","5.3.3","140","","","","0"
"2016/2017","Ontario","2016A000235","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471452","5.3.4","284","","","","0"
"2016/2017","Ontario","2016A000235","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471129","5.4.1","","x","","","0"
"2016/2017","Ontario","2016A000235","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471237","5.4.2","3","","","","0"
"2016/2017","Ontario","2016A000235","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471345","5.4.3","5","","","","0"
"2016/2017","Ontario","2016A000235","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471453","5.4.4","9","","","","0"
"2016/2017","Ontario","2016A000235","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471130","5.5.1","12","","","","0"
"2016/2017","Ontario","2016A000235","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471238","5.5.2","19","","","","0"
"2016/2017","Ontario","2016A000235","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471346","5.5.3","21","","","","0"
"2016/2017","Ontario","2016A000235","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471454","5.5.4","36","","","","0"
"2016/2017","Ontario","2016A000235","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471131","5.6.1","48","","","","0"
"2016/2017","Ontario","2016A000235","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471239","5.6.2","","x","","","0"
"2016/2017","Ontario","2016A000235","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471347","5.6.3","188","","","","0"
"2016/2017","Ontario","2016A000235","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471455","5.6.4","218","","","","0"
"2016/2017","Ontario","2016A000235","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471132","5.7.1","","0s","","","0"
"2016/2017","Ontario","2016A000235","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471240","5.7.2","1","","","","0"
"2016/2017","Ontario","2016A000235","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471348","5.7.3","","x","","","0"
"2016/2017","Ontario","2016A000235","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471456","5.7.4","4","","","","0"
"2016/2017","Ontario","2016A000235","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471133","5.8.1","","x","","","0"
"2016/2017","Ontario","2016A000235","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471241","5.8.2","","x","","","0"
"2016/2017","Ontario","2016A000235","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471349","5.8.3","183","","","","0"
"2016/2017","Ontario","2016A000235","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471457","5.8.4","220","","","","0"
"2016/2017","Ontario","2016A000235","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471134","5.9.1","","x","","","0"
"2016/2017","Ontario","2016A000235","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471242","5.9.2","71","","","","0"
"2016/2017","Ontario","2016A000235","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471350","5.9.3","86","","","","0"
"2016/2017","Ontario","2016A000235","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471458","5.9.4","120","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471135","6.1.1","36","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471243","6.1.2","144","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471351","6.1.3","148","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471459","6.1.4","","x","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471136","6.2.1","582","","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471244","6.2.2","1231","","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471352","6.2.3","1745","","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471460","6.2.4","2408","","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471137","6.3.1","219","","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471245","6.3.2","387","","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471353","6.3.3","506","","","","0"
"2016/2017","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471461","6.3.4","752","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471138","6.4.1","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471246","6.4.2","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471354","6.4.3","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471462","6.4.4","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471139","6.5.1","152","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471247","6.5.2","326","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471355","6.5.3","477","","","","0"
"2016/2017","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471463","6.5.4","760","","","","0"
"2016/2017","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471140","6.6.1","216","","","","0"
"2016/2017","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471248","6.6.2","441","","","","0"
"2016/2017","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471356","6.6.3","683","","","","0"
"2016/2017","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471464","6.6.4","1056","","","","0"
"2016/2017","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471141","6.7.1","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471249","6.7.2","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471357","6.7.3","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471465","6.7.4","0","","","","0"
"2016/2017","Prairie provinces","2016A00014","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471142","6.8.1","","x","","","0"
"2016/2017","Prairie provinces","2016A00014","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471250","6.8.2","133","","","","0"
"2016/2017","Prairie provinces","2016A00014","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471358","6.8.3","206","","","","0"
"2016/2017","Prairie provinces","2016A00014","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471466","6.8.4","320","","","","0"
"2016/2017","Prairie provinces","2016A00014","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471143","6.9.1","91","","","","0"
"2016/2017","Prairie provinces","2016A00014","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471251","6.9.2","200","","","","0"
"2016/2017","Prairie provinces","2016A00014","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471359","6.9.3","328","","","","0"
"2016/2017","Prairie provinces","2016A00014","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471467","6.9.4","542","","","","0"
"2016/2017","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471144","7.1.1","","x","","","0"
"2016/2017","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471252","7.1.2","66","","","","0"
"2016/2017","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471360","7.1.3","67","","","","0"
"2016/2017","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471468","7.1.4","142","","","","0"
